,Date,actual,forecast,ID
581,2016-10-08,961.39,963.6294907483825,581
582,2016-10-09,968.8,971.4509586189281,582
583,2016-10-10,977.85,978.8673354689374,583
584,2016-10-11,1029.43,988.0852066282162,584
585,2016-10-12,1042.82,1039.967739933231,585
586,2016-10-13,1059.74,1053.648652333745,586
587,2016-10-14,1071.97,1070.327580172569,587
588,2016-10-15,1079.83,1082.707737451582,588
589,2016-10-16,1089.38,1090.511064836494,589
590,2016-10-17,1100.48,1100.0661605052185,590
591,2016-10-18,1110.76,1111.1625619725323,591
592,2016-10-19,1108.82,1121.5860980157831,592
593,2016-10-20,1127.35,1119.2804573789076,593
594,2016-10-21,1126.89,1137.9537040901678,594
595,2016-10-22,1122.56,1137.452176125784,595
596,2016-10-23,1127.07,1132.959005188432,596
597,2016-10-24,1129.14,1137.2446393191346,597
598,2016-10-25,1138.23,1139.379862901744,598
599,2016-10-26,1130.76,1148.3984765151256,599
600,2016-10-27,1132.5,1140.9141289270488,600
601,2016-10-28,1148.95,1142.6810981015208,601
602,2016-10-29,1152.95,1159.2288276831703,602
603,2016-10-30,1153.21,1163.1038922711023,603
604,2016-10-31,1164.23,1163.2895557600812,604
605,2016-11-01,1159.41,1174.363035425279,605
606,2016-11-02,1169.23,1169.5540276105771,606
607,2016-11-03,1171.86,1179.233828495107,607
608,2016-11-04,1170.7,1181.837421326465,608
609,2016-11-05,1176.61,1180.6319067872314,609
610,2016-11-06,1178.24,1186.637433643663,610
611,2016-11-07,1176.06,1188.2592401357776,611
612,2016-11-08,1171.38,1186.1260316818712,612
613,2016-11-09,1163.62,1181.4123061345597,613
614,2016-11-10,1147.15,1173.8574108579267,614
615,2016-11-11,1147.63,1157.2731056260832,615
616,2016-11-12,1147.63,1157.7149568307298,616
617,2016-11-13,1147.25,1157.7825570820398,617
618,2016-11-14,1146.8,1157.3329136336322,618
619,2016-11-15,1156.97,1156.9341011549045,619
620,2016-11-16,1162.39,1167.0748263043258,620
621,2016-11-17,1162.65,1172.4826099063694,621
622,2016-11-18,1170.56,1172.6354588701279,622
623,2016-11-19,1177.78,1180.7017648363574,623
624,2016-11-20,1182.03,1187.8788128699784,624
625,2016-11-21,1187.71,1192.1889246762914,625
626,2016-11-22,1192.29,1197.8905276065075,626
627,2016-11-23,1193.35,1202.4428195152773,627
628,2016-11-24,1193.62,1203.487205407148,628
629,2016-11-25,1194.36,1203.6828709525998,629
630,2016-11-26,1191.6,1204.4693750012398,630
631,2016-11-27,1202.0,1201.67227349928,631
632,2016-11-28,1202.01,1212.1755225220963,632
633,2016-11-29,1199.18,1212.2571857234373,633
634,2016-11-30,1191.28,1209.3002285926802,634
635,2016-12-01,1192.44,1201.2326761062686,635
636,2016-12-02,1193.12,1202.355043711133,636
637,2016-12-03,1191.26,1203.2378094810883,637
638,2016-12-04,1192.28,1201.1153158946252,638
639,2016-12-05,1185.12,1202.1215449133865,639
640,2016-12-06,1186.52,1194.8481655970681,640
641,2016-12-07,1176.49,1196.1756887299823,641
642,2016-12-08,1172.85,1186.2405953818775,642
643,2016-12-09,1169.56,1182.6212733971863,643
644,2016-12-10,1167.39,1179.3342999588908,644
645,2016-12-11,1161.0,1177.1130389818452,645
646,2016-12-12,1157.21,1170.6949993343878,646
647,2016-12-13,1146.67,1166.842394666686,647
648,2016-12-14,1146.02,1156.2522963421634,648
649,2016-12-15,1149.51,1155.4812538378565,649
650,2016-12-16,1147.5,1159.0540670020587,650
651,2016-12-17,1145.46,1157.103152280987,651
652,2016-12-18,1144.44,1155.117273852813,652
653,2016-12-19,1139.2,1154.0598618686192,653
654,2016-12-20,1139.14,1148.625871702476,654
655,2016-12-21,1134.31,1148.5574486560945,655
656,2016-12-22,1127.28,1143.7618117320585,656
657,2016-12-23,1127.66,1136.6820893090094,657
658,2016-12-24,1133.73,1137.2498889908736,658
659,2016-12-25,1135.81,1143.2652482796448,659
660,2016-12-26,1148.64,1145.0858455552207,660
661,2016-12-27,1136.71,1158.1422453004466,661
662,2016-12-28,1138.15,1146.3262948354477,662
663,2016-12-29,1141.22,1147.4891831407353,663
664,2016-12-30,1150.68,1150.7219204626156,664
665,2016-12-31,1158.46,1160.3725712475846,665
666,2017-01-01,1168.89,1168.083770343791,666
667,2017-01-02,1182.08,1178.3554943745046,667
668,2017-01-03,1192.02,1191.570329396554,668
669,2017-01-04,1178.43,1201.4115380608637,669
670,2017-01-05,1183.44,1187.8173160120698,670
671,2017-01-06,1186.29,1192.9556961990556,671
672,2017-01-07,1166.5,1195.4625120511403,672
673,2017-01-08,1167.86,1175.76574462926,673
674,2017-01-09,1163.83,1177.2046476426683,674
675,2017-01-10,1154.85,1173.1391501025523,675
676,2017-01-11,890.0,1164.1695333607722,676
677,2017-03-04,365.8,896.1608145529972,677
678,2017-03-05,443.48,376.2786269912043,678
679,2017-03-06,418.7,451.2143783473254,679
680,2017-03-07,399.2,426.35704992875907,680
681,2017-03-08,389.7,406.94398634270357,681
682,2017-03-09,372.72,397.44049908946823,682
683,2017-03-10,372.72,380.4943846524896,683
684,2017-03-11,375.22,380.4941752513018,684
685,2017-03-12,377.19,383.0724816047023,685
686,2017-03-13,402.64,385.0872319370823,686
687,2017-03-14,414.0,410.5461279684472,687
688,2017-03-15,422.58,421.95779121116624,688
689,2017-03-16,429.95,430.4908599415295,689
690,2017-03-17,445.81,437.8606394978391,690
691,2017-03-18,463.64,453.7359240921707,691
692,2017-03-19,509.07,471.40321132646267,692
693,2017-03-20,525.83,517.2814973920949,693
694,2017-03-21,524.65,534.1685936544034,694
695,2017-03-22,525.34,533.0814841591077,695
696,2017-03-23,529.51,533.7629398492559,696
697,2017-03-24,534.35,537.9615148296225,697
698,2017-03-25,546.35,542.7887646561637,698
699,2017-03-26,559.37,554.8458838317902,699
700,2017-03-27,569.47,567.8908296652,700
701,2017-03-28,573.86,578.0475724501505,701
702,2017-03-29,599.0,582.68771505932,702
703,2017-03-30,610.46,608.2699442156129,703
704,2017-03-31,620.74,619.6944177210542,704
705,2017-04-01,626.62,630.1074032945082,705
706,2017-04-02,632.87,635.9918259623723,706
707,2017-04-03,640.66,642.1615957124011,707
708,2017-04-04,650.64,649.6573926739106,708
709,2017-04-05,656.55,659.6165068553771,709
710,2017-04-06,663.36,665.5351632219949,710
711,2017-04-07,671.11,672.3087067812298,711
712,2017-04-08,678.69,680.0439506696237,712
713,2017-04-09,689.29,687.6283476562585,713
714,2017-04-10,698.46,698.2369178618685,714
715,2017-04-11,709.17,707.4301742536793,715
716,2017-04-12,716.39,718.2033828639826,716
717,2017-04-13,728.21,725.825249555116,717
718,2017-04-14,737.69,737.2053030476213,718
719,2017-04-15,747.2,746.69281906534,719
720,2017-04-16,755.12,756.2245152363596,720
721,2017-04-17,766.24,764.1351077339941,721
722,2017-04-18,772.7,775.3202192391639,722
723,2017-04-19,778.99,781.7755034872353,723
724,2017-04-20,782.0,788.0633346875677,724
725,2017-04-21,787.42,791.0748399861964,725
726,2017-04-22,793.97,796.437548781968,726
727,2017-04-23,965.38,802.9401666745671,727
728,2017-04-24,812.25,976.5562843366356,728
729,2017-04-25,812.25,821.4277429525027,729
730,2017-04-26,809.18,821.3436725921315,730
731,2017-04-27,815.27,818.2606035518686,731
732,2017-04-28,815.1,824.4237839118493,732
733,2017-04-29,818.05,824.0868057522898,733
734,2017-04-30,832.45,827.0018703382941,734
735,2017-05-01,846.41,841.4379927670152,735
736,2017-05-02,864.09,855.4497913103351,736
737,2017-05-03,874.4,873.1278251882609,737
738,2017-05-04,883.62,883.4667212029237,738
739,2017-05-05,892.31,892.7544766560043,739
740,2017-05-06,904.03,901.3986939452163,740
741,2017-05-07,918.86,913.0526592805772,741
742,2017-05-08,931.64,927.9908468730052,742
743,2017-05-09,949.36,940.6446752833219,743
744,2017-05-10,959.94,958.4946072360644,744
745,2017-05-11,969.21,968.9564033500583,745
746,2017-05-12,980.69,978.2349195082677,746
747,2017-05-13,992.29,989.7037987390556,747
748,2017-05-14,1005.34,1001.3578228066192,748
749,2017-05-15,1018.14,1014.4554568378271,749
750,2017-05-16,1034.16,1027.3134721103013,750
751,2017-05-17,1050.36,1043.2368032920729,751
752,2017-05-18,1050.59,1060.0026544720527,752
753,2017-05-19,1055.89,1059.8465933159132,753
754,2017-05-20,1053.13,1065.099175223457,754
755,2017-05-21,1051.97,1062.3074747364165,755
756,2017-05-22,1065.32,1061.1383448094289,756
757,2017-05-23,1079.64,1074.552034221127,757
758,2017-05-24,1091.04,1088.9186316209884,758
759,2017-05-25,1100.1,1100.32492761913,759
760,2017-05-26,1107.85,1109.3650254235013,760
761,2017-05-27,1105.18,1117.4285471806966,761
762,2017-05-28,1105.51,1114.8269543472986,762
763,2017-05-29,1108.56,1115.1117514194696,763
764,2017-05-30,1119.95,1118.0987217318502,764
765,2017-05-31,1134.96,1129.5448522395627,765
766,2017-06-01,1146.93,1144.5558591250733,766
767,2017-06-02,1148.88,1156.5137021161497,767
768,2017-06-03,1153.03,1158.3912180116502,768
769,2017-06-04,1156.81,1162.575260139025,769
770,2017-06-05,1149.19,1166.4037486054285,770
771,2017-06-06,1145.99,1158.7863184229036,771
772,2017-06-07,1145.28,1155.5899188977514,772
773,2017-06-08,1141.78,1155.1995003577003,773
774,2017-06-09,1146.1,1151.9192342308052,774
775,2017-06-10,1151.71,1155.753503168142,775
776,2017-06-11,1150.33,1161.378762096382,776
777,2017-06-12,1144.52,1160.0130457032253,777
778,2017-06-13,1141.72,1154.2609336744893,778
779,2017-06-14,1136.09,1151.450216906497,779
780,2017-06-15,1141.39,1145.7934196631347,780
781,2017-06-16,1142.95,1151.105149682207,781
782,2017-06-17,1143.23,1152.7445243893458,782
783,2017-06-18,1143.67,1152.9408766762879,783
784,2017-06-19,1139.16,1153.3874077556002,784
785,2017-06-20,1137.02,1148.938199037909,785
786,2017-06-21,1140.53,1146.669730910327,786
787,2017-06-22,1148.24,1150.1662303601136,787
788,2017-06-23,1149.23,1157.89248949353,788
789,2017-06-24,1151.63,1158.9013375791885,789
790,2017-06-25,1154.0,1161.2490046390567,790
791,2017-06-26,1146.48,1163.6307210699365,791
792,2017-06-27,1148.11,1156.0829953420407,792
793,2017-06-28,1142.09,1157.73384080964,793
794,2017-06-29,1226.33,1152.2469238677872,794
795,2017-06-30,1277.42,1236.565468059336,795
796,2017-07-01,1290.69,1287.8909293561442,796
797,2017-07-02,1300.59,1301.273786526567,797
798,2017-07-03,1311.53,1311.308990323482,798
799,2017-07-04,1332.27,1322.1980407836745,799
800,2017-07-05,1350.07,1343.0826880392435,800
801,2017-07-06,1366.03,1360.540920874574,801
802,2017-07-07,1377.17,1376.6962243451383,802
803,2017-07-08,1394.88,1388.012902736195,803
804,2017-07-09,1404.48,1405.4557055349776,804
805,2017-07-10,1408.54,1414.9744624132238,805
806,2017-07-11,1403.67,1419.1715096250202,806
807,2017-07-12,1402.0,1414.0944667628526,807
808,2017-07-13,1421.54,1413.3572310532984,808
809,2017-07-14,1397.28,1431.9749657663103,809
810,2017-07-15,1425.8,1408.575106438587,810
811,2017-07-16,1413.11,1436.736316999478,811
812,2017-07-17,1440.11,1423.458010546517,812
813,2017-07-18,1446.13,1450.980625961622,813
814,2017-07-19,1452.0,1457.0155443178894,814
815,2017-07-20,1484.2,1462.3015059419015,815
816,2017-07-21,1462.32,1495.6328681509592,816
817,2017-07-22,1487.22,1473.30170825625,817
818,2017-07-23,1516.27,1497.9630864456221,818
819,2017-07-24,1514.17,1527.4178548763057,819
820,2017-07-25,1520.66,1525.4301198692006,820
821,2017-07-26,1546.69,1531.1890560570664,821
822,2017-07-27,1524.51,1558.0103137298536,822
823,2017-07-28,1566.01,1535.104548767139,823
824,2017-07-29,1566.01,1576.9685728275479,824
825,2017-07-30,1549.71,1577.2230277015963,825
826,2017-07-31,1579.67,1560.3800604683433,826
827,2017-08-01,1543.13,1591.273160285226,827
828,2017-08-02,1579.08,1553.5076080061117,828
829,2017-08-03,1533.36,1590.8504692334452,829
830,2017-08-04,1578.86,1543.8631431895885,830
831,2017-08-05,1555.95,1590.097889778642,831
832,2017-08-06,1561.87,1566.5991848597641,832
833,2017-08-07,1565.29,1572.507381587153,833
834,2017-08-08,1525.54,1576.422100124464,834
835,2017-08-09,1590.02,1535.5504745455328,835
836,2017-08-10,1525.51,1601.3368303608183,836
837,2017-08-11,1585.71,1535.7422895589502,837
838,2017-08-12,1546.94,1596.7726681797033,838
839,2017-08-13,1558.4,1557.6202789230751,839
840,2017-08-14,1570.88,1568.933844451377,840
841,2017-08-15,1516.28,1581.4008707446064,841
842,2017-08-16,1595.76,1525.844975813261,842
843,2017-08-17,1514.97,1606.9010942823475,843
844,2017-08-18,1528.16,1525.1238170260274,844
845,2017-08-19,1572.35,1538.143362549017,845
846,2017-08-20,1523.36,1583.4199136306486,846
847,2017-08-21,1591.91,1533.2846366814717,847
848,2017-08-22,1544.5,1602.938950309023,848
849,2017-08-23,1546.97,1555.1063478578856,849
850,2017-08-24,1539.32,1557.344448860329,850
851,2017-08-25,1496.8,1549.8818224099662,851
852,2017-08-26,1535.26,1506.2648133015316,852
853,2017-08-27,1494.73,1545.9184706028366,853
854,2017-08-28,1543.09,1504.6743866167199,854
855,2017-08-29,1469.71,1553.2435250563856,855
856,2017-08-30,1499.58,1479.7802717696238,856
857,2017-08-31,1506.72,1509.5904218448984,857
858,2017-09-01,1464.28,1517.4483340840875,858
859,2017-09-02,1511.19,1473.641887872913,859
860,2017-09-03,1441.84,1521.882463652302,860
861,2017-09-04,1487.59,1450.9326143241922,861
862,2017-09-05,1452.86,1498.0907037094844,862
863,2017-09-06,1481.64,1462.508278646554,863
864,2017-09-07,1474.84,1491.6721733582517,864
865,2017-09-08,305.79,1485.0466846452757,865
866,2017-09-14,1176.41,307.7498776729996,866
867,2017-09-15,1452.86,1185.5815214109828,867
868,2017-09-16,1452.86,1463.3207862871327,868
869,2017-09-17,1410.63,1464.0994357349098,869
870,2017-09-18,1405.88,1421.5638306694464,870
871,2017-09-19,1399.29,1415.8479005945353,871
872,2017-09-20,1339.57,1410.4400593325954,872
873,2017-09-21,1328.61,1350.4194923405998,873
874,2017-09-22,1291.69,1339.033764604803,874
875,2017-09-23,1306.13,1302.1943344787103,875
876,2017-09-24,1296.33,1317.1117828527106,876
877,2017-09-25,1326.04,1307.0377308368709,877
878,2017-09-26,1358.84,1336.4471465636811,878
879,2017-09-27,1367.86,1369.815745119041,879
880,2017-09-28,1394.55,1378.6337069629155,880
881,2017-09-29,1425.66,1405.1450341333668,881
882,2017-09-30,1414.19,1436.084427607808,882
883,2017-10-01,1456.86,1425.0324004612103,883
884,2017-10-02,1379.39,1466.673590507637,884
885,2017-10-03,1386.5,1390.081690977805,885
886,2017-10-04,1400.93,1396.8255262293324,886
887,2017-10-05,1381.15,1410.6508482940344,887
888,2017-10-06,1378.05,1391.3875763199844,888
889,2017-10-07,1378.05,1387.8185410583571,889
890,2017-10-08,1365.86,1387.7121721193691,890
891,2017-10-09,1368.89,1375.8230865408625,891
892,2017-10-10,1354.11,1378.7504008618848,892
893,2017-10-11,1346.96,1363.8079176109777,893
894,2017-10-12,1352.4,1356.7829788753907,894
895,2017-10-13,1352.4,1361.8520511173747,895
896,2017-10-14,1427.6,1361.8799942078517,896
897,2017-10-15,1417.02,1436.2879651873916,897
898,2017-10-16,1391.05,1426.2884717589588,898
899,2017-10-17,1417.58,1400.5783759468052,899
900,2017-10-18,1430.15,1426.561691368087,900
901,2017-10-19,1446.43,1439.5179521254772,901
902,2017-10-20,1450.11,1455.6426042148357,902
903,2017-10-21,893.82,1459.558823326288,903
904,2017-10-25,1490.44,894.5255180137704,904
905,2017-10-26,1542.94,1502.0151837910023,905
906,2017-10-27,1497.47,1553.7590830492388,906
907,2017-10-28,1423.85,1508.4601340106753,907
908,2017-10-29,1450.37,1434.533458541346,908
909,2017-10-30,1473.58,1460.6644104078039,909
910,2017-10-31,1476.38,1483.9598280007835,910
911,2017-11-01,1453.86,1487.475089685569,911
912,2017-11-02,1444.46,1464.5722288475908,912
913,2017-11-03,1442.15,1454.8076563814864,913
914,2017-11-04,1431.92,1452.656730529784,914
915,2017-11-05,1431.92,1442.416915876115,915
916,2017-11-06,1408.95,1442.7645983184893,916
917,2017-11-07,1443.91,1419.857348693429,917
918,2017-11-08,1407.94,1454.33822024184,918
919,2017-11-09,1440.22,1418.8137405195912,919
920,2017-11-10,1422.28,1450.5825532982076,920
921,2017-11-11,1454.15,1432.9000821893248,921
922,2017-11-12,1455.37,1464.3694392934751,922
923,2017-11-13,1453.01,1465.9470222754398,923
924,2017-11-14,1454.79,1463.4815463967855,924
925,2017-11-15,1454.79,1465.106041410497,925
926,2017-11-16,1443.57,1464.8591691923975,926
927,2017-11-17,44.43,1453.5004068519954,927
928,2017-11-28,224.24,46.98945291690819,928
929,2017-12-05,1240.96,233.44000093463222,929
930,2017-12-06,1460.69,1251.4189914365909,930
931,2017-12-07,1201.86,1471.8795639555972,931
932,2017-12-18,1415.3,1212.1595583475132,932
933,2017-12-19,1581.15,1429.5472250688565,933
934,2017-12-20,1241.9,1592.6521834898338,934
935,2017-12-21,1169.24,1252.8179347057157,935
936,2017-12-22,1136.62,1179.9919381097297,936
937,2017-12-23,1090.59,1146.802644285535,937
938,2017-12-24,1071.84,1100.8011540668515,938
939,2017-12-25,1067.29,1082.270870677342,939
940,2017-12-26,1062.25,1077.3790849466814,940
941,2017-12-27,1049.6,1072.328759620283,941
942,2017-12-28,1051.39,1059.5895889444062,942
943,2017-12-29,1047.39,1061.4197788985043,943
944,2017-12-30,1051.88,1057.4912076226174,944
945,2017-12-31,1036.66,1062.0130593899028,945
946,2018-01-01,1045.8,1046.7179689584093,946
947,2018-01-02,1052.71,1056.006524358473,947
948,2018-01-03,1058.46,1062.8369183183725,948
949,2018-01-04,1071.41,1068.3630323748873,949
950,2018-01-05,1076.0,1081.0711360051146,950
951,2018-01-06,1083.46,1085.9452230596007,951
952,2018-01-07,814.8,1094.0687167844383,952
953,2018-01-08,62.63,818.798046429363,953
954,2018-04-10,226.8,78.36025453567451,954
955,2018-04-11,419.58,234.02242692591938,955
956,2018-04-12,460.22,428.3560833807031,956
957,2018-04-13,481.08,469.0246488118662,957
958,2018-04-14,495.03,489.8428630639755,958
959,2018-04-15,514.83,503.83104241859314,959
960,2018-04-16,543.89,523.6262679482124,960
961,2018-04-17,565.59,552.7330385552964,961
962,2018-04-18,581.61,574.4687098694046,962
963,2018-04-19,598.42,590.5165277329593,963
964,2018-04-20,620.21,607.2823448250147,964
965,2018-04-21,643.53,629.0600434246726,965
966,2018-04-22,670.85,652.3989884893756,966
967,2018-04-23,696.65,679.7246248704942,967
968,2018-04-24,719.39,705.5520771170857,968
969,2018-04-25,743.07,728.3524710335778,969
970,2018-04-26,755.61,752.0621275859369,970
971,2018-04-27,762.93,764.6541967718349,971
972,2018-04-28,769.58,772.0435674043654,972
973,2018-04-29,775.77,778.7077167662524,973
974,2018-04-30,780.53,784.9056011522566,974
975,2018-05-01,786.49,789.6871148011039,975
976,2018-05-02,792.42,795.7033881583418,976
977,2018-05-03,797.39,801.535013081138,977
978,2018-05-04,799.38,806.5058570710778,978
979,2018-05-05,800.95,808.7127409544896,979
980,2018-05-06,798.13,810.4774899281551,980
981,2018-05-07,803.01,807.6789171494906,981
982,2018-05-08,808.08,812.436432193151,982
983,2018-05-09,817.77,817.2964595504077,983
984,2018-05-10,829.56,826.9726150895758,984
985,2018-05-11,839.16,838.8333060534512,985
986,2018-05-12,844.47,848.4203896949964,986
987,2018-05-13,850.31,854.0307088990896,987
988,2018-05-14,856.19,859.8651180631459,988
989,2018-05-15,864.21,865.7885065173032,989
990,2018-05-16,870.82,873.8167394948405,990
991,2018-05-17,878.24,880.3990288191469,991
992,2018-05-18,878.24,887.8743174554234,992
993,2018-05-19,887.39,887.6518624036478,993
994,2018-05-20,894.68,896.9840169789718,994
995,2018-05-21,902.68,904.3609706870247,995
996,2018-05-22,909.54,912.3694467999558,996
997,2018-05-23,916.41,919.2232355841729,997
998,2018-05-24,932.91,925.9149391879621,998
999,2018-05-25,937.88,942.7804538935757,999
1000,2018-05-26,944.27,947.7977310852405,1000
1001,2018-05-27,954.65,954.1142128393715,1001
1002,2018-05-28,963.42,964.3404254045661,1002
1003,2018-05-29,973.18,972.9075961698311,1003
1004,2018-05-30,983.82,982.6972211757648,1004
1005,2018-05-31,996.25,993.3294899796495,1005
1006,2018-06-01,1014.38,1006.0466023533841,1006
1007,2018-06-02,1014.56,1024.5130277784988,1007
1008,2018-06-03,952.11,1024.3741354032213,1008
1009,2018-06-04,938.03,961.4216251805267,1009
1010,2018-06-05,918.46,947.060704751834,1010
1011,2018-06-06,921.0,927.4543603566171,1011
1012,2018-06-07,926.19,929.9969018235774,1012
1013,2018-06-08,937.09,935.0268984082616,1013
1014,2018-06-09,951.85,945.5335324759885,1014
1015,2018-06-10,935.62,960.161795831865,1015
1016,2018-06-11,935.62,945.0152414589056,1016
1017,2018-06-12,917.55,945.0119456873038,1017
1018,2018-06-13,924.48,926.9276528371736,1018
1019,2018-06-14,937.95,935.2124243086964,1019
1020,2018-06-15,950.71,948.710147759138,1020
1021,2018-06-16,960.97,961.4319008525424,1021
1022,2018-06-17,977.32,971.7617737709518,1022
1023,2018-06-18,983.29,988.06329404997,1023
1024,2018-06-19,995.6,994.0455704260376,1024
1025,2018-06-20,1012.28,1006.3902278874414,1025
1026,2018-06-21,1021.47,1023.0392305250025,1026
1027,2018-06-22,1037.79,1032.323105542696,1027
1028,2018-06-23,1044.31,1048.589766590406,1028
1029,2018-06-24,1055.92,1055.2072873114537,1029
1030,2018-06-25,1062.63,1066.7666224601364,1030
1031,2018-06-26,1071.51,1073.4115639324295,1031
1032,2018-06-27,1079.04,1082.3946029910715,1032
1033,2018-06-28,1082.52,1089.8534148561153,1033
1034,2018-06-29,1096.9,1093.3632991642453,1034
1035,2018-06-30,1104.04,1107.7777966278059,1035
1036,2018-07-01,1112.02,1114.8867421712296,1036
1037,2018-07-02,1126.98,1122.9882831871648,1037
1038,2018-07-03,1130.13,1137.8694689026868,1038
1039,2018-07-04,1130.13,1141.0780773872896,1039
1040,2018-07-05,1151.4,1141.012111155108,1040
1041,2018-07-06,1163.37,1162.4150274134442,1041
1042,2018-07-07,1172.59,1174.3692593297528,1042
1043,2018-07-08,1175.53,1183.594635607527,1043
1044,2018-07-09,1184.17,1186.4664451692124,1044
1045,2018-07-10,1188.62,1195.0807327834482,1045
1046,2018-07-11,1202.23,1199.625147440917,1046
1047,2018-07-12,1210.81,1213.1683467587814,1047
1048,2018-07-13,1222.82,1221.806913620589,1048
1049,2018-07-14,1224.86,1233.7673926879904,1049
1050,2018-07-15,1237.67,1235.7939241021802,1050
1051,2018-07-16,1240.31,1248.602336620019,1051
1052,2018-07-17,1254.24,1251.3216899349043,1052
1053,2018-07-18,1262.36,1265.2015335460496,1053
1054,2018-07-19,1274.54,1273.3684925502812,1054
1055,2018-07-20,1277.98,1285.5342998481337,1055
1056,2018-07-21,1276.3,1288.9519590403,1056
1057,2018-07-22,1234.23,1285.6655207186104,1057
1058,2018-07-23,1322.04,1244.633424978941,1058
1059,2018-07-24,1299.97,1333.1230603374534,1059
1060,2018-07-25,1313.69,1311.095146480432,1060
1061,2018-07-26,1320.71,1324.7895146091575,1061
1062,2018-07-27,1333.59,1331.849070677143,1062
1063,2018-07-28,1345.16,1344.7394044569953,1063
1064,2018-07-29,1355.04,1356.3091074209938,1064
1065,2018-07-30,1359.36,1366.2135712936545,1065
1066,2018-07-31,1369.1,1370.5491014515017,1066
1067,2018-08-01,1376.52,1380.2073481827188,1067
1068,2018-08-02,1376.52,1387.7028183783066,1068
1069,2018-08-03,1417.86,1387.6712285062354,1069
1070,2018-08-04,1428.24,1427.2903282837747,1070
1071,2018-08-05,1438.55,1438.037047357079,1071
1072,2018-08-06,1445.33,1448.027287041063,1072
1073,2018-08-07,1455.14,1455.239973547512,1073
1074,2018-08-08,1454.39,1464.574657821103,1074
1075,2018-08-09,1474.01,1464.3463237934993,1075
1076,2018-08-10,1477.18,1483.3876611474022,1076
1077,2018-08-11,1499.53,1487.09494201869,1077
1078,2018-08-12,1513.67,1509.0672031271513,1078
1079,2018-08-13,1532.64,1522.9836188842103,1079
1080,2018-08-14,1562.58,1541.9156975029543,1080
1081,2018-08-15,1588.98,1571.876192718238,1081
1082,2018-08-16,1607.61,1598.2428448853004,1082
1083,2018-08-17,1600.02,1616.8761353911657,1083
1084,2018-08-18,1580.64,1609.6884870911015,1084
1085,2018-08-19,1591.58,1590.83109929719,1085
1086,2018-08-20,1577.28,1600.9782778810056,1086
1087,2018-08-21,1590.17,1587.3042410791925,1087
1088,2018-08-22,1576.32,1600.1042569284168,1088
1089,2018-08-23,1587.47,1586.2674566602768,1089
1090,2018-08-24,1574.36,1596.7075777219723,1090
1091,2018-08-25,1594.08,1583.8365161892639,1091
1092,2018-08-26,1587.66,1603.2758101907948,1092
1093,2018-08-27,1603.43,1597.7452371220486,1093
1094,2018-08-28,1611.06,1612.7566989195043,1094
1095,2018-08-29,1625.45,1620.9231523276155,1095
1096,2018-08-30,1636.08,1635.4766179371575,1096
1097,2018-08-31,1646.73,1645.5589580842804,1097
1098,2018-09-01,1646.73,1655.8960079432125,1098
1099,2018-09-02,1668.37,1656.7796690263347,1099
1100,2018-09-03,1654.54,1677.6457218833461,1100
1101,2018-09-04,1676.91,1664.5954638330918,1101
1102,2018-09-05,1675.43,1686.3947841208671,1102
1103,2018-09-06,1716.04,1684.8884950600968,1103
1104,2018-09-07,1685.22,1725.2764353563025,1104
1105,2018-09-08,1730.24,1695.2868261065676,1105
1106,2018-09-09,1717.16,1739.5565332718763,1106
1107,2018-09-10,1743.17,1727.2565322358178,1107
1108,2018-09-11,1760.46,1752.6021676602413,1108
1109,2018-09-12,1753.89,1770.450288516665,1109
1110,2018-09-13,1816.37,1763.7620831731585,1110
1111,2018-09-14,1771.53,1825.6846688910457,1111
1112,2018-09-15,1837.69,1781.9203115933976,1112
1113,2018-09-16,1837.69,1847.31976196193,1113
1114,2018-09-17,1820.37,1847.96783010009,1114
1115,2018-09-18,1858.08,1830.3097913113684,1115
1116,2018-09-19,1804.33,1867.5163483174838,1116
1117,2018-09-20,1867.94,1814.7987501643352,1117
1118,2018-09-21,1839.51,1877.5507780964745,1118
1119,2018-09-22,1833.83,1849.969487820882,1119
1120,2018-09-23,1862.16,1843.8567443453385,1120
1121,2018-09-24,1798.06,1871.9877581030125,1121
1122,2018-09-25,1859.12,1808.1806558028907,1122
1123,2018-09-26,1817.41,1868.8619381845792,1123
1124,2018-09-27,1835.18,1828.045960965151,1124
1125,2018-09-28,1838.37,1844.9854799548168,1125
1126,2018-09-29,1785.81,1848.718695156722,1126
1127,2018-09-30,1845.79,1795.3103263043145,1127
1128,2018-10-01,1785.33,1855.4412616748289,1128
1129,2018-10-02,1785.33,1795.7414494267457,1129
1130,2018-10-03,1825.67,1795.032679082296,1130
1131,2018-10-04,1739.85,1835.182067004121,1131
1132,2018-10-05,1791.72,1750.1098586006462,1132
1133,2018-10-06,1791.72,1801.0685431119296,1133
1134,2018-10-07,1791.72,1801.551099813497,1134
1135,2018-10-08,1806.55,1801.8816868890674,1135
1136,2018-10-09,1796.36,1815.936091260436,1136
1137,2018-10-10,1722.33,1805.8288891151194,1137
1138,2018-10-11,1722.33,1732.3680937826716,1138
1139,2018-10-12,1809.48,1731.6870518846977,1139
1140,2018-10-13,1747.7,1818.7887602069047,1140
1141,2018-10-14,1713.17,1757.787860085748,1141
1142,2018-10-15,1803.72,1722.920849446665,1142
1143,2018-10-16,1768.23,1812.6189466449991,1143
1144,2018-10-17,1706.46,1778.110615050838,1144
